,y,cov1,cov2
0,0.0,-1.0,0
1,0.0,-0.996,0
2,0.3204637610061432,-0.992,1
3,0.0,-0.988,0
4,0.0,-0.984,0
5,6.69323310015627,-0.98,0
6,2.0247859368902783,-0.976,0
7,7.897783609403798,-0.972,0
8,0.0,-0.968,0
9,22.88058899317616,-0.964,0
10,3.2853618964151607,-0.96,1
11,0.17877065154697064,-0.956,1
12,0.0,-0.952,1
13,0.0,-0.948,1
14,0.0,-0.944,0
15,0.0,-0.94,0
16,0.0,-0.9359999999999999,1
17,0.0,-0.9319999999999999,1
18,0.0,-0.9279999999999999,1
19,0.0,-0.9239999999999999,0
20,0.0,-0.9199999999999999,0
21,4.784304350082797,-0.9159999999999999,1
22,10.331543369782665,-0.9119999999999999,0
23,4.162726666509976,-0.9079999999999999,0
24,0.0,-0.9039999999999999,1
25,0.0,-0.8999999999999999,1
26,2.741945909763725,-0.8959999999999999,0
27,0.0,-0.8919999999999999,0
28,0.0,-0.8879999999999999,1
29,0.0,-0.8839999999999999,0
30,2.3255962196966333,-0.8799999999999999,0
31,14.73138381305801,-0.8759999999999999,0
32,8.83093130845429,-0.8719999999999999,0
33,0.0,-0.8679999999999999,1
34,0.9405681597387332,-0.8639999999999999,0
35,0.0,-0.8599999999999999,1
36,3.29039502831132,-0.8559999999999999,0
37,48.092160087358174,-0.8519999999999999,0
38,0.0,-0.8479999999999999,1
39,0.0,-0.8439999999999999,1
40,0.0,-0.8399999999999999,0
41,0.0,-0.8359999999999999,1
42,13.360149948551985,-0.8319999999999999,0
43,11.461620351084136,-0.8279999999999998,0
44,0.0,-0.8239999999999998,1
45,0.0,-0.8199999999999998,1
46,7.906019009788348,-0.8159999999999998,0
47,3.5216651705795363,-0.8119999999999998,0
48,1.2181309850068225,-0.8079999999999998,1
49,0.0,-0.8039999999999998,1
50,0.0,-0.7999999999999998,0
51,0.0,-0.7959999999999998,1
52,0.0,-0.7919999999999998,0
53,0.0,-0.7879999999999998,0
54,25.02588971419586,-0.7839999999999998,0
55,10.039068929026103,-0.7799999999999998,0
56,3.854317126216305,-0.7759999999999998,0
57,1.9550917764252165,-0.7719999999999998,1
58,0.8846878596516562,-0.7679999999999998,0
59,0.6202385684739044,-0.7639999999999998,1
60,0.0,-0.7599999999999998,1
61,1.6625169051844357,-0.7559999999999998,1
62,0.0,-0.7519999999999998,0
63,0.0,-0.7479999999999998,0
64,0.0,-0.7439999999999998,0
65,1.8096585204729978,-0.7399999999999998,0
66,4.8455309368689115,-0.7359999999999998,1
67,0.0,-0.7319999999999998,0
68,0.0,-0.7279999999999998,0
69,0.0,-0.7239999999999998,0
70,0.0,-0.7199999999999998,1
71,0.0,-0.7159999999999997,0
72,0.0,-0.7119999999999997,1
73,0.0,-0.7079999999999997,1
74,0.0,-0.7039999999999997,0
75,0.0,-0.6999999999999997,1
76,1.1337877380380548,-0.6959999999999997,1
77,0.0,-0.6919999999999997,1
78,3.628060993714885,-0.6879999999999997,0
79,13.643418410015864,-0.6839999999999997,0
80,0.0,-0.6799999999999997,1
81,0.0,-0.6759999999999997,1
82,1.1007475877058859,-0.6719999999999997,1
83,7.8198752644061225,-0.6679999999999997,1
84,2.579403932887762,-0.6639999999999997,0
85,0.0,-0.6599999999999997,0
86,0.0,-0.6559999999999997,1
87,17.723542479204756,-0.6519999999999997,0
88,1.5097448456780553,-0.6479999999999997,0
89,0.0,-0.6439999999999997,1
90,0.0,-0.6399999999999997,0
91,0.0,-0.6359999999999997,0
92,0.0,-0.6319999999999997,0
93,8.52503140023215,-0.6279999999999997,0
94,0.0,-0.6239999999999997,0
95,1.362864255081243,-0.6199999999999997,0
96,0.0,-0.6159999999999997,0
97,0.0,-0.6119999999999997,1
98,0.0,-0.6079999999999997,1
99,0.0,-0.6039999999999996,1
100,5.916292022053609,-0.5999999999999996,0
101,0.526636270555016,-0.5959999999999996,1
102,0.0,-0.5919999999999996,1
103,3.5217774501128636,-0.5879999999999996,1
104,0.0,-0.5839999999999996,1
105,0.0,-0.5799999999999996,0
106,0.8477871320163711,-0.5759999999999996,0
107,0.0,-0.5719999999999996,1
108,0.0,-0.5679999999999996,0
109,4.203984483654856,-0.5639999999999996,0
110,13.480625360847624,-0.5599999999999996,1
111,0.0,-0.5559999999999996,0
112,0.0,-0.5519999999999996,0
113,4.672469807013001,-0.5479999999999996,1
114,5.813777186893584,-0.5439999999999996,0
115,4.505969898223444,-0.5399999999999996,0
116,3.986884770769251,-0.5359999999999996,0
117,7.494216858486982,-0.5319999999999996,1
118,0.0,-0.5279999999999996,1
119,0.0,-0.5239999999999996,1
120,0.0,-0.5199999999999996,1
121,0.0,-0.5159999999999996,0
122,0.0,-0.5119999999999996,0
123,0.0,-0.5079999999999996,1
124,0.0,-0.5039999999999996,1
125,4.158307173087789,-0.49999999999999956,1
126,0.0,-0.49599999999999955,0
127,0.0,-0.49199999999999955,1
128,3.9911108075123507,-0.48799999999999955,1
129,0.0,-0.48399999999999954,1
130,12.684287021860953,-0.47999999999999954,0
131,0.0,-0.47599999999999953,1
132,0.0,-0.47199999999999953,0
133,12.698183277844986,-0.4679999999999995,0
134,5.49790609115338,-0.4639999999999995,0
135,0.0,-0.4599999999999995,0
136,9.519264806460324,-0.4559999999999995,0
137,9.371916391771997,-0.4519999999999995,0
138,0.0,-0.4479999999999995,1
139,0.0,-0.4439999999999995,0
140,0.0,-0.4399999999999995,1
141,0.0,-0.4359999999999995,1
142,4.2874141248267685,-0.4319999999999995,1
143,0.563851612345776,-0.4279999999999995,1
144,0.0,-0.4239999999999995,1
145,0.0,-0.4199999999999995,1
146,0.23276980923725796,-0.4159999999999995,1
147,10.448975096926905,-0.4119999999999995,1
148,0.0,-0.4079999999999995,1
149,9.587994277745793,-0.40399999999999947,0
150,9.866934489548145,-0.39999999999999947,1
151,2.386341637759208,-0.39599999999999946,1
152,0.0,-0.39199999999999946,0
153,0.5937403285619799,-0.38799999999999946,1
154,4.57305680086518,-0.38399999999999945,0
155,9.898314230895599,-0.37999999999999945,0
156,0.0,-0.37599999999999945,1
157,0.0,-0.37199999999999944,0
158,0.0,-0.36799999999999944,1
159,0.0,-0.36399999999999944,1
160,0.0,-0.35999999999999943,0
161,0.0,-0.35599999999999943,1
162,20.930583390269057,-0.3519999999999994,0
163,3.8272330552571248,-0.3479999999999994,0
164,0.0,-0.3439999999999994,0
165,0.0,-0.3399999999999994,1
166,26.319218013295064,-0.3359999999999994,0
167,29.38921743787251,-0.3319999999999994,0
168,0.0,-0.3279999999999994,1
169,0.0,-0.3239999999999994,1
